path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/stillwater-sc/universal/metadata.json,https://github.com/stillwater-sc/universal,2017-05-01T20:13:06Z,yes,Vendor or commercial entity,Dependency software artifact,Direct research execution,Containers,
database/github/sorenwacker/ProteomicsQC/metadata.json,https://github.com/sorenwacker/ProteomicsQC,2021-04-17T01:49:47Z,no,Individual maintainer,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/transientskp/tkp/metadata.json,https://github.com/transientskp/tkp,2012-05-21T12:01:49Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/ccsosa/GOCompare/metadata.json,https://github.com/ccsosa/GOCompare,2021-07-15T21:35:05Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/compomics/DeepLC/metadata.json,https://api.github.com/repos/compomics/DeepLC,2019-02-09T19:37:38Z,yes,Research group or lab,Application software,Direct research execution,Network service,
database/github/compomics/xilmass/metadata.json,https://github.com/compomics/xilmass,2015-10-13T09:12:51Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/compomics/COSS/metadata.json,https://github.com/compomics/COSS,2017-05-16T18:53:34Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/Basvanstein/GSAreport/metadata.json,https://github.com/Basvanstein/GSAreport,2022-01-07T08:09:54Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/rgerum/pylustrator/metadata.json,https://api.github.com/repos/rgerum/pylustrator,2018-06-21T07:03:41Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/FEniCS/basix/metadata.json,https://github.com/FEniCS/basix,2020-11-02T15:10:40Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/FEniCS/ffcx/metadata.json,https://api.github.com/repos/FEniCS/ffcx,2018-04-05T14:06:14Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/threeML/threeML/metadata.json,https://github.com/threeML/threeML,2014-11-21T17:20:22Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/spyder-ide/spyder/metadata.json,https://api.github.com/repos/spyder-ide/spyder,2015-02-16T22:49:48Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Installer or binary,
database/github/chasmani/piecewise-regression/metadata.json,https://github.com/chasmani/piecewise-regression,2021-06-04T08:37:40Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/rgmyr/corebreakout/metadata.json,https://api.github.com/repos/rgmyr/corebreakout,2019-02-16T00:18:59Z,yes,Individual maintainer,Application software,Direct research execution,Package registry,
database/github/elsoroka/Satisfiability.jl/metadata.json,https://github.com/elsoroka/Satisfiability.jl,2023-04-16T21:58:55Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/AlexanderJuestel/pyheatdemand/metadata.json,https://github.com/AlexanderJuestel/pyheatdemand,2023-10-09T07:02:56Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Installer or binary,
database/github/astropy/ccdproc/metadata.json,https://github.com/astropy/ccdproc,2013-10-07T13:05:51Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/astropy/astroplan/metadata.json,https://github.com/astropy/astroplan,2015-04-27T22:00:00Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/astropy/astropy/metadata.json,https://api.github.com/repos/astropy/astropy,2011-07-21T01:33:49Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/acerbilab/pybads/metadata.json,https://github.com/acerbilab/pybads,2022-02-11T13:58:24Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/fermo-metabolomics/fermo_core/metadata.json,https://github.com/fermo-metabolomics/fermo_core,2023-07-27T08:12:11Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/smirik/resonances/metadata.json,https://github.com/smirik/resonances,2021-07-08T16:28:01Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Source repo,
database/github/devitocodes/pyrevolve/metadata.json,https://github.com/devitocodes/pyrevolve,2017-03-08T14:38:32Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,
database/github/devitocodes/devito/metadata.json,https://api.github.com/repos/devitocodes/devito,2016-03-23T18:59:49Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Installer or binary,
database/github/ekg/smithwaterman/metadata.json,https://github.com/ekg/smithwaterman,2011-02-14T18:31:09Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/sxs-collaboration/gwsurrogate/metadata.json,https://github.com/sxs-collaboration/gwsurrogate,2018-12-08T00:32:12Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/dkoboldt/varscan/metadata.json,https://github.com/dkoboldt/varscan,2015-08-19T17:02:46Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/aalhossary/pyemgpipeline/metadata.json,https://github.com/aalhossary/pyemgpipeline,2021-10-21T04:51:30Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Source repo,
database/github/masadcv/FastGeodis/metadata.json,https://github.com/masadcv/FastGeodis,2021-06-10T00:43:15Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Package registry,
database/github/qutip/qutip/metadata.json,https://api.github.com/repos/qutip/qutip,2012-10-09T06:20:46Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/pandas-dev/pandas/metadata.json,https://api.github.com/repos/pandas-dev/pandas,2010-08-24T01:37:33Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/PaulSt/NGSTrefftz/metadata.json,https://github.com/PaulSt/NGSTrefftz,2020-11-06T17:51:57Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/rzellem/EXOTIC/metadata.json,https://github.com/rzellem/EXOTIC,2019-08-01T18:11:42Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/HenrykHaniewicz/PSRVoid/metadata.json,https://github.com/HenrykHaniewicz/PSRVoid,2020-05-11T19:22:53Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/radiocosmology/caput/metadata.json,https://github.com/radiocosmology/caput,2013-09-20T14:49:26Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Source repo,
database/github/radiocosmology/draco/metadata.json,https://github.com/radiocosmology/draco,2016-08-12T00:54:17Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/epi2me-labs/mapula/metadata.json,https://github.com/epi2me-labs/mapula,2021-02-10T14:14:42Z,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/trevisanj/PFANT/metadata.json,https://github.com/trevisanj/PFANT,2015-03-14T17:54:44Z,yes,Individual maintainer,Application software,Research-support tooling,Source repo,
database/github/KolmogorovLab/Severus/metadata.json,https://github.com/KolmogorovLab/Severus,2022-08-26T22:17:22Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/weecology/retriever/metadata.json,https://api.github.com/repos/weecology/retriever,2011-06-28T19:01:15Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/kartheikiyer/dense_basis/metadata.json,https://github.com/kartheikiyer/dense_basis,2019-09-17T14:05:08Z,yes,Individual maintainer,Application software,Research-support tooling,Source repo,
database/github/DeepRank/pdb2sql/metadata.json,https://api.github.com/repos/DeepRank/pdb2sql,2017-10-25T14:08:12Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/DeepRank/iScore/metadata.json,https://api.github.com/repos/DeepRank/iScore,2018-06-12T16:16:02Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/DeepRank/pssmgen/metadata.json,https://api.github.com/repos/DeepRank/PSSMGen,2018-08-22T10:41:46Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Network service,
database/github/DeepRank/deeprank/metadata.json,https://github.com/DeepRank/deeprank,2017-09-12T13:13:44Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/raddleverse/MimiBRICK.jl/metadata.json,https://github.com/raddleverse/MimiBRICK.jl,2021-03-09T16:14:36Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/mariuzka/pop2net/metadata.json,https://github.com/mariuzka/pop2net,2022-10-26T13:07:31Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/OpenDA-Association/OpenDA/metadata.json,https://api.github.com/repos/OpenDA-Association/OpenDA,2018-05-25T13:45:51Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Source repo,
database/github/chrisfinlay/tabascal/metadata.json,https://github.com/chrisfinlay/tabascal,2022-11-14T13:11:38Z,yes,Vendor or commercial entity,Application software,Direct research execution,Package registry,
database/github/iomega/paired-data-form/metadata.json,https://api.github.com/repos/iomega/paired-data-form,2018-11-02T16:55:28Z,yes,Research group or lab,Application software,Research-support tooling,Network service,
database/github/iomega/spec2vec/metadata.json,https://api.github.com/repos/iomega/spec2vec,2020-05-13T13:35:33Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/iomega/zenodo-upload/metadata.json,https://api.github.com/repos/iomega/zenodo-upload,2020-03-25T10:00:14Z,yes,Vendor or commercial entity,Dependency software artifact,Research-support tooling,Package registry,
database/github/jpierel14/snsed/metadata.json,https://github.com/jpierel14/snsed,2017-03-30T21:42:55Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
